Temperatura,Intensidad_Solar,Angulo_Inclinacion,Velocidad_Viento,Eficiencia,Intensidad_calorifica,Altura_Instalacion,N_panelado,Factor_Viento_Angulo
5.212112147976885,347.3433262588427,41.582583264405486,13.247065634192657,10.739184304105455,62.62668246056733,1.945844409062715,22836,2.8335517630212825
16.237821581611893,899.8333456872724,41.8706983279985,54.69155137931242,11.81208371603901,159.37915074114355,1.2177290342470246,84525,1.2820853051313925
11.597250932105787,21.8233967754895,23.918616128439794,54.624760013085094,7.406746171490813,10.43107704884182,1.2567416013415493,62648,3.07061438846453
4.561457009902096,663.789686175589,21.899812618897215,8.947312281038721,9.595328033674212,112.9880891810154,1.100888802105859,23740,1.2952500337858492
20.592644736118974,963.3944342135504,27.339119161986936,41.798408550691356,10.28032270821433,173.04408979183233,1.6055702738939304,23102,1.4459289388704422
-3.025306967397908,560.168183461842,22.215947555404462,85.3284798567202,10.095911979980084,98.1870646368385,1.6798728739471749,90893,6.311253230131573
4.607232426760907,936.8224620330918,35.17151529875111,85.61536219946603,11.617068062761037,158.28449771402,1.64293120816076,61334,5.044384690071492
8.318092164684586,52.257879286023766,39.781940536448566,9.9237664919681,8.045110550120507,7.38983104999608,1.8611302430447814,40255,2.9858174044480466
12.803499210851797,418.7933190741614,35.192763927336514,9.072088274783086,9.277707090351226,73.49356302238348,1.4864258350260717,35221,2.6120675652553427
29.25879806965068,260.15779096205114,39.73051341748048,26.26954770019353,8.807719980007597,49.97533509912802,1.1344570407670644,73265,1.3460965717286952
-0.01631089208201253,730.8209649807297,26.909764866224222,87.47660625539935,11.136142054432188,124.99300559485724,1.2894051307044125,10719,6.056684138917512
15.711721920680581,981.2970904972467,19.689509121265825,12.890258507349895,10.138337348715094,171.26806374956595,1.662429973421352,93442,0.679925061391593
19.620728443102124,256.5300624442478,37.13852842192776,71.99968026274462,9.274035842906185,50.622748001235365,1.6131219737415599,33140,3.4861151840816857
-7.6774793640001135,654.1746014740745,25.814235154246617,10.116561961310321,9.882675304859548,109.54276147892875,1.5310031297429625,65779,1.56976731929363
20.37724259507192,198.09763275974012,35.13812475687398,62.31378537478254,7.941081573814246,34.41158977543002,1.6829644186886872,11069,2.717566061790856
-1.4737938156354229,565.3302545716099,23.11931825945297,35.60672991191448,9.43144151661263,99.3500840551086,1.6373908503732992,64714,1.2487411652461509
-6.747420350736024,463.9324866883362,17.43688904420018,78.8913962965867,8.72172736238073,75.41426188819975,1.8813248894649517,83285,6.145450725238653
37.44427686266666,972.005329631537,44.7774538646329,23.36904488253636,11.488861966216131,178.56606431884057,1.5860163774782965,22935,2.140840898209654
38.28160165372797,608.5272726964665,19.68604523791798,63.920182938995985,7.706248644709371,108.43300582555445,1.7786013587005565,54035,4.423413770107801
30.419867405823055,349.50637208681877,44.65262981890443,23.568253457588494,9.072755173946144,70.99516448042354,1.2487071559664678,37937,2.1084376361315935
5.230688458668535,114.09578488793338,44.318397976993424,71.36602831121537,9.553470801171782,16.509459845267607,1.6781825845890679,28540,2.7047630334221955
-5.116394299680806,151.24682873493455,38.814543117241186,87.36780345607488,9.544964289573722,21.845551575482887,1.9021941183826758,83480,4.855326033883371
24.211651325607846,225.3169299512351,34.78268886245993,12.680179912676003,7.680648727999612,39.33835731746519,1.3857323278998332,58702,2.2102508949783926
12.007624686980066,250.966661340298,32.334211507532544,86.65956885955035,8.406754079505626,47.477217572246026,1.7791041873386466,88283,5.43253573520178
-3.8980882577610583,850.6160578411378,40.98304636133504,59.35752544142979,12.505128464554693,147.2111568994263,1.7247893011954354,86041,1.8374479080094748
14.75884550556351,561.2227882825249,23.68318564858464,12.711049086702397,8.767305062035462,98.14311929246865,1.0595261968718224,87233,1.0972136561882242
-8.28057394423908,523.3909113743664,29.030436374546312,42.7541855359712,10.341007337382836,91.3571436768916,1.5815083096240723,46907,1.3723749161424887
35.4660201039391,114.76887186921746,33.58169908099506,16.08602934850979,7.049609101989094,28.57088355922896,1.1301893492008024,25221,1.7495669732485268
2.938999080000846,860.139693349435,27.335714276084733,70.03478888665695,10.670963079679192,148.19978901226938,1.9673191722305912,64781,4.2699074610572225
23.126114217699097,722.8143032084837,27.82459362270804,75.88681344179497,10.001994604321826,131.65162983252074,1.8114075027006562,17087,4.806221981908694
5.585553804470548,67.66836190000159,24.908540025062532,10.579652027279895,6.876350141226664,10.756300948546883,1.10972380124712,96998,1.432888799778264
16.00340105889054,707.8350972297686,31.92695450053608,50.613985269464436,9.76215276125428,122.55540598588176,1.1217519976476784,32789,1.868703076892836
17.335513967163983,543.538217342646,40.51723584045348,81.46250560259172,11.586157555964327,100.44818435264398,1.594473854912619,66023,4.0945269762138246
-0.7572772237236478,81.72534574677826,21.045851340189387,93.61630415509966,6.76312209238742,17.728769975883502,1.3448891741731832,43400,7.257045281491028
38.47923138822793,458.30064152865646,43.03299116260324,51.351786674177,8.432959202260319,91.52616004117274,1.0349058590731093,12199,0.8318795511573764
28.75664116805573,484.696287130047,35.67262961244689,95.02792236114071,9.245398579140417,93.03077944517753,1.5416415078330532,57316,5.935529274869383
36.97494707820945,165.77454016327576,39.6981963804009,53.56889704560298,6.638472723804577,32.95963001607866,1.387845099685847,97273,1.3870700665202085
34.74136752138244,945.6981470002823,31.68572077890035,39.419049459990795,10.017821235915841,171.99644238133584,1.1010764923717427,62062,0.7733328681090446
19.894998940554256,849.9753714806619,38.385501042721906,84.82031285528954,12.14697347999479,148.17004768913594,1.8019203922559828,81609,4.643481181256764
36.093711751155844,669.0223373291083,15.486011920184016,49.2982710458089,6.548940450608725,126.94336460817364,1.915076765278806,26744,3.3812259125624893
-5.575374897404025,462.2955610006072,39.55141274338605,47.190251056452304,9.997729518228972,77.03071878698832,1.75659393401413,86095,0.7638838313066252
-0.20085687904274074,411.7655415845085,16.204165772560994,49.03124894098283,7.4298684886854565,70.49230581220884,1.8224223100162773,65517,3.282708316842184
-7.738635554473097,650.9734671509542,41.69740129088588,84.67850018697453,12.440388559215604,109.1833523907014,1.2164905672661175,58865,4.298109889608865
6.266516538163216,545.4318694069054,44.7588824171593,83.19415416880521,11.740289944090687,92.38208690153425,1.2635729509186011,83937,3.843527175164592
9.4338644844741,62.27310588188561,23.822023865303336,40.35199924402112,6.822603188856876,8.50643772027878,1.2085275402991877,87195,1.6529975378717787
3.567451588694796,512.5026487703317,21.30955668857381,33.3299859870525,9.277539914530397,91.90247646037538,1.765063431365564,23894,1.2020429298478694
31.436875457596464,806.4036172328395,37.96090091574122,49.19280240391293,11.046602846573826,147.34585441009276,1.947917078934497,39160,1.1231901488171712
7.837666334679465,459.2398775969581,22.5907902276076,57.277250973710906,9.48327392168211,76.26871025405585,1.7168372067339026,63095,3.4686460746103314
4.046725484369038,51.956577554268414,40.9668714951661,23.833721062799697,8.931342102799707,12.531047759131237,1.881466764879556,39272,1.713315043236641
17.134804157912424,786.2781993840331,18.085277764724303,79.39550847155907,7.787373490334831,138.86676551211158,1.6386990948831726,64021,6.131023070683477
-2.953788751261868,201.3637821359744,18.778655891380748,48.648276573242285,7.323274140893738,32.64390942950163,1.387659900558799,43645,2.9869620681861537
30.109849037701984,258.62083488803876,44.37454665301847,33.40455484199596,8.686234345817281,48.43101870059368,1.4257616149303052,31179,1.0969991811022508
-6.272467816011459,164.70635343229588,35.21516694810014,10.68209929639906,9.343131902457777,30.154700320829992,1.0753214321674047,20691,2.453306765170108
39.34434683002586,330.21506487149753,40.406616732868585,23.884516040360694,8.252605858686476,67.18764339200106,1.031457195246026,91646,1.6522100692507888
28.61223846483287,756.751505688635,24.72988132054554,94.92811717559837,9.438973296181588,135.70596990867088,1.6954756041890775,55311,7.019823585505282
-0.06421592329138015,519.3858595039374,35.29451248561813,30.50996868195266,11.186399758722017,89.37651179229698,1.4384288920111805,49038,0.4784543803665464
-9.72389414381988,204.88127415071256,32.82725481925792,16.885928936703532,9.468836600883836,28.503982773364378,1.5522150680546294,34967,1.5941325882554385
30.773071422741708,877.8300781520409,33.09450360368841,46.06727916549932,10.739224981534829,156.04811732218948,1.5576612476224163,38478,1.2972775561810912
25.342867192380858,879.5818549515292,35.47597378613165,30.70877433602487,10.916194573443732,152.2947777238646,1.2773758133333013,65775,0.4767199450106778
26.450358402049368,870.5784250460069,32.26077519387296,3.5159250271194153,10.411094435845904,151.1657514803808,1.4758925108294907,80624,2.8744850166753544
28.563517334297288,238.79621138153928,27.87187107907998,32.314521727941724,7.702839121818389,48.778004544618724,1.4707602216677023,50332,0.44426506488617434
-6.297767413295482,451.2393441809881,23.277680831416404,54.41086239394686,9.374918129861431,79.37476352405291,1.388427221227857,17066,3.113318156253045
7.923286427213629,984.9896561408751,38.05743992739606,55.17123720199669,13.268101410087313,168.3081635269914,1.8206753834010705,49313,1.7113797274600633
-4.206547023743514,772.0124763099903,21.788172900095585,35.65589211768887,9.686677178804038,127.35210788735925,1.451164003687596,77857,1.3867719217593288
33.155171293779674,27.167421225559817,35.770629184632426,44.73027562526006,6.68092803787997,13.731620378281036,1.6036445245059878,55900,0.8959646440627633
21.164906341377897,65.20459126049205,21.999984679479798,96.55179182347663,6.146208483797125,19.664579436303743,1.895520120380826,51098,7.455180714399685
6.544901242632459,463.93137681233276,33.75990509863362,37.73484772303116,10.048727604764004,82.85684935512695,1.8662336228589225,18294,0.39749426243975394
-6.822082485698818,909.2202058615602,37.41234801387087,25.822681325998296,13.301554630017817,156.6859283301204,1.8904222037791651,72580,1.158966668787257
5.54911608578311,538.7017979527142,21.561416667196177,24.34670440667601,8.972600361809889,93.22114906179952,1.270004996465014,48101,0.2785287739479836
6.259166101337353,497.8125080342902,16.79829902583925,45.776461270413414,7.55545388236029,88.58649701282884,1.0349824883080627,35059,2.897816224457417
26.480308916903205,105.47369995663058,18.929212289825223,75.9520148716944,6.260153501447998,20.4216456371043,1.261066799895329,50626,5.702280258186918
21.877873567760656,656.780104724294,33.179909018130765,20.59881841884732,10.187499388555507,115.16727487734684,1.2787073456207088,30703,1.2581090599283447
34.36063712881633,822.1031606002255,40.483392186772065,70.92961271407681,9.505931449519435,146.55597548648132,1.909360326724968,71417,3.0446220527304746
13.610746258097464,380.42000750756233,16.349904637062732,2.1149823349416286,7.470001149326367,67.91483037810836,1.6492427328379706,69228,1.4234922302121105
-4.0202877030849145,775.6118509253274,37.024537771249385,41.8932977983946,11.127058055043555,135.22011208816437,1.0817039596022289,13205,0.4868760027145216
25.66223936114975,964.4766539008116,25.239559378501564,77.58650652027869,9.611252023604328,173.6063118184242,1.1353785960111011,44929,5.234694714177713
28.03925243084487,203.7664591276891,29.355851097585678,33.873295577443145,6.829537270090794,37.43458103369331,1.1556761255419754,93384,0.4517444479857464
18.063859878474812,523.3296311947413,42.86578649536697,56.37371014453995,10.768589109223834,89.84862159397986,1.6304217481689232,43411,1.3507923649172984
28.54835899772805,287.13795808457553,24.959145142075364,20.49792328259108,7.234467637180346,53.95598093974441,1.7354140255070032,90522,0.4461221859484281
14.689779818219538,792.8544190338393,28.96010801818458,74.19953911261723,9.541744908439592,136.07133925284992,1.8596439105653961,21628,4.523943109443265
16.136641469099704,577.5933658811575,15.410472442820433,5.227910326875962,8.474165795176607,103.05000926925234,1.940636550806243,80089,1.018256211594447
11.37705091792748,634.5824175503037,17.44796160014515,85.25426448755003,7.8268618433800485,114.5234931723204,1.2017045573864418,16518,6.78063028874049
-8.72904366279524,797.914159615894,22.75774773404352,19.819638642166815,11.029301212958828,138.26064250898497,1.309772484724049,48491,0.29381090918767017
-4.605428650334778,395.9704726624549,15.835567224632232,87.43980317083307,7.8158251046423395,67.7917612883926,1.2403228807448308,17946,7.1604235946200845
-8.428540715663287,915.0900684070432,33.94125978144753,35.25292413005173,12.222568898030728,157.00833927860566,1.3587615674661377,10610,0.13116643486042046
21.82052056318902,533.02886724614,27.791950704048674,72.26835744744866,8.92788317035427,95.88564916368524,1.9146651074237493,79838,4.44764067434
5.717799053816334,157.954822835348,31.44435608184066,31.922529778618845,8.687244586807168,25.25068313298732,1.5751125669393615,44311,0.047817369677818355
15.428534558235139,695.8991181688025,20.239415576889886,90.59116712346476,9.523413504983491,122.09829715802529,1.7381918973244992,51876,7.035175154657487
35.37832369630465,793.2613504382545,23.87796088309848,12.663712551837436,8.725471030308231,143.54227003902986,1.490119236126782,90192,1.1214248331261043
2.4646114574437465,316.76167706752665,34.914734245581755,17.85197892725987,9.752811033583248,56.84092137882716,1.0288579133361244,60333,1.7062755318321885
10.519146151781488,857.179256998753,43.959081708911995,49.303012515880226,11.981193205063214,145.33870720177126,1.0641954859978142,61298,0.534393080696824
27.777556927152432,906.1432547657664,16.512503208066278,8.193843903814614,8.961552747015842,159.11629522429268,1.5379230312678858,94192,0.8318659304251664
1.4399082745811231,276.90448737780895,41.71152962565798,19.598018470176193,10.38732248541188,46.04521644952685,1.7187890348200257,51811,2.2113511155481786
-6.151004508560351,983.5214727152221,32.306436039336255,94.37663822120143,12.234371520052939,170.37831528203054,1.2153305275287316,80072,6.207020218186518
4.487572645688401,140.71152804875842,31.91758700266871,97.64896611478872,7.433053005901661,24.392551080064454,1.721909573992304,52974,6.573137911212002
-1.9389356372997781,202.01566840248998,30.00835605623281,37.62593293304219,8.996328643397593,36.44764810482581,1.8106657734835125,29856,0.7617576876809382
36.484882617128655,184.22483923802614,17.0818225771255,92.32860210139357,5.618461018283163,42.21785948614843,1.4118974783621112,54830,7.524677952426807
30.40601897822085,893.9897100078704,17.69630555208482,54.48246756734317,8.37623677302026,156.62707691436117,1.7464192328441048,91983,3.678616201525835
21.67018782552117,654.2925523249619,33.02736016977258,26.974246587376705,9.140254823790038,116.93257398883071,1.40402995032846,55823,0.6053113582395877
33.57302950938588,152.10428322227287,25.22875714306675,70.23987210805987,7.050101202762335,37.522553868131624,1.6783506294550201,84397,4.501111496499313
30.183603844955726,440.323418368349,42.51804199733042,65.89018065748571,9.617860075090881,81.54918720152864,1.763997049319543,95814,2.3372138660155297
-0.6714970556982074,615.2980250698021,27.19771612078417,98.91253191087334,9.902172985859936,108.89739501248123,1.9919266183081108,77078,7.171481579008918
34.627949924498886,83.4640849893833,19.298443761079234,26.50472874092833,4.910777320784913,19.29790522407152,1.345396662063596,77951,0.7206284979849094
16.967112095782536,882.4163684073387,36.44156500506108,67.20595026617355,10.780147054603317,149.65480946901786,1.4110407805746115,22905,3.0764385261112466
30.372007758203125,803.6035354415352,23.800602643230295,5.202375502944689,9.716764465566241,147.51270154089522,1.1656200594101713,31601,1.8598227140285606
34.80456499617466,505.2067735766382,30.764109220676794,11.36460386967194,8.40311152926018,97.36701343677085,1.204073058401807,97099,1.9399505351004855
5.900173748593193,967.1266152591704,35.9349835651551,0.3918374951093262,11.890918921631961,170.69446331557387,1.6933950025983777,50955,3.554314607004578
-4.497403773616162,417.7609792750997,42.00792333606211,99.94606810596731,11.151658918787811,71.7788984899595,1.917045590154476,82179,5.79381447699052
1.3967581270970832,984.1103190364978,38.76573584405028,80.22736971474778,12.17552312104351,171.98688787210847,1.3946049516612407,58435,4.14616338706975
11.355389431312815,667.9199988036271,35.290832036181726,78.67230147335408,11.226070639460522,119.42762961665966,1.1798444468355411,34044,4.338146943717236
30.900738296124658,634.6712732539414,35.38899547185431,50.97260752881797,10.10700277778569,118.4455495924796,1.285099499382994,21246,1.5583612056963663
33.036529162817175,165.954895295785,43.3777393209626,30.006708290543994,8.056466602956064,36.50214961227409,1.4550517048081386,12458,1.3371031030418603
-9.652393473440465,881.9277583046439,23.874722924896083,15.126428446267592,11.053215018972242,146.53131439206527,1.2906503293653684,68507,0.8748294478628491
15.537365128878285,427.48968792061515,15.033362825885622,28.467473884646367,6.070425230711676,80.5924216515794,1.2335790831218663,16028,1.3434111058760747
10.870550157438949,162.23340578247937,23.158636781945958,37.597122192913915,6.605285163291055,29.4010772753914,1.7359844887570794,61901,1.4438485410967958
1.1053905235365118,12.60751997575904,21.53674138880232,75.6310096980294,6.327837785731505,2.7857118887891255,1.0078449212406233,16306,5.409426830922708
-4.00673163331586,559.7556836383826,34.85503755341995,53.96617889031524,10.884525884274382,93.69806101411429,1.5392305273364832,37678,1.91111413368953
6.880758570181399,527.3996221226763,34.01134799296587,7.748362655548268,9.988081781746445,91.88869337159868,1.7937668070297539,22363,2.6262985337417604
37.14548519562596,719.3536223691585,32.80384148114172,1.802900895891224,8.624250832310105,130.5386281876742,1.2662282863174683,24066,3.100094058525049
6.160146601037763,890.2580530178021,15.487303296283612,10.233217953406315,9.640706754508592,148.2403783170598,1.6032915106120174,73804,0.5254085342877297
15.939531087168305,79.40658464302952,36.863341633519425,41.049871369737936,8.377552778649843,20.98569339944072,1.6689001056186177,58544,0.41865297362185094
25.15094794475889,731.4964903403624,24.705912374564747,93.31929170490183,9.21631089312797,129.58305957431386,1.65502469640509,10189,6.861337933033708
8.1814801189647,187.41194409758222,34.95167967019893,63.74024812092216,7.758426100790702,34.63120740902435,1.4458496341987177,21752,2.878856845072323
38.589104136048036,858.177053157164,31.6973528550646,80.18258998755151,9.448491371115695,151.1574710155888,1.3465779878757793,17482,4.8485237132486905
38.122364747105564,819.0635138616561,25.281927762837213,46.637459450454855,8.113383286988352,143.04281972814223,1.8359240730278135,26679,2.1355531687617644
2.5891147912682086,540.7937549855444,19.03728801312323,36.16660831950428,9.315979213622219,89.98333568597067,1.7584459569998643,10799,1.7129320306381048
14.862425294619271,710.2427986233115,17.83256692981443,10.840037271662272,9.25149975637715,126.2054939050589,1.3212551734139124,19934,0.6992529658152158
5.043915490838483,314.3501131837484,39.94554999336671,87.5933022186205,9.37555945993027,50.59156510525887,1.103019194442206,67558,4.764775222525378
4.242024718873381,471.16789893281464,42.55192626244674,78.31600290279029,10.388108379026484,85.16308290778404,1.0718075454454692,69223,3.576407664034355
-8.15565263227336,821.6368977104717,34.493641402928986,16.811809759772512,11.879437217979754,134.95269819891917,1.0942759778989362,94620,1.7681831643156474
20.478216698994842,459.2651971732139,18.1030234458145,51.22605638762605,6.394603488183642,79.83100950313293,1.5828693611920428,51556,3.3123032941811554
15.133951161443076,357.7982653254418,27.06081650664722,48.73748079212449,8.451086279030376,61.12159348867198,1.0516621758289897,19909,2.1676664285477267
-7.426062437500533,494.2124472502999,36.868176003154716,62.50915526865286,10.773529927484327,77.44793880163951,1.3369268749640384,53558,2.564097926549815
3.932323211830571,828.2492524372184,38.39462652030204,94.61868939912613,12.251693663673226,144.42486193783049,1.7531997019142294,89382,5.622406287882408
35.41329429833269,335.20804737087275,18.546558668732658,57.97714417624796,5.75966444410635,68.88077105411746,1.2943481665153782,97793,3.9430585507515303
1.9780945333486208,173.7615931357438,15.000921565361473,54.02172667786186,6.678628874931002,31.136059601908617,1.7633080771801297,38013,3.9020805112500385
-2.7552563954388454,712.0140203307808,36.36411137641815,5.032293293466394,10.85890282313039,117.29067430208043,1.7454670382070554,32875,3.1331818082951757
14.47263801387815,825.9782127080819,25.697885279586167,6.290747601802393,9.635342701146303,141.5977828729747,1.2458271326332162,21408,1.9407137677783775
39.282522705530035,100.63747852353333,22.634439948547808,18.734679132678888,5.0734074173729455,25.90261854492221,1.7288221800927455,45607,0.389976081586892
2.10276357557502,239.87411275594474,15.386924093685764,3.247077169174828,7.884543366698478,45.80569430712587,1.7477766382721007,71684,1.2139846924510937
23.606777370293926,141.9719897609939,31.20898220284499,74.33528955700123,7.01064580732408,27.038310772714,1.3974539256670269,46281,4.312630735415624
28.08098076643588,347.9414115821666,40.53452206277945,72.3330303993963,8.95859059585833,67.92512458444746,1.2104204837415182,37326,3.1798508336616864
1.881877199619984,450.35097890541266,43.72894938817764,13.605623443164294,10.862612045641185,76.38698040276196,1.5212708068918692,23601,3.012332594501335
26.410817430592978,748.8263369633065,31.972348518398675,83.60789007952809,9.070050914997983,131.35343877639872,1.9213975880001963,11135,5.163554156112941
8.38915663596266,651.1475848816741,30.433839832196824,15.478603484611197,10.113409072393202,112.18375482637715,1.6396167324320619,32741,1.4955236347585628
21.615291529678974,620.9285674784312,17.551691564677235,30.11755869973588,8.397435398429824,106.24144069857181,1.1729224976272612,21913,1.2565867135058646
21.676485538044734,352.3749466096544,31.46618404627799,24.8976899161365,7.81861883806023,67.87620630669517,1.68275692473352,20101,0.6568494130141493
16.788734203737924,841.44755308476,26.39937236896184,37.23070985730478,10.496385714699409,144.3405121710986,1.4272030272818346,28631,1.0831337488342943
-5.485511497279585,471.28716739816457,33.21405842650731,25.466376588996187,10.005036873190527,81.11127204524338,1.5915287973553731,82084,0.774768183751112
31.7651247794619,979.1049380151545,26.6617904362964,48.8950926438452,9.655060408393052,169.43730187633446,1.734064035023108,46870,2.223330220754881
6.039003248586791,634.1421382957368,22.208973703511003,40.74078813546854,9.639375746338795,113.74411981910708,1.514947351514445,58985,1.8531814431957536
-0.6740744800072882,126.26474156450274,17.848958256851294,98.65694907793265,6.794626539177895,18.240118789620777,1.8139839745733086,37215,8.080799082108136
-7.961242922261804,676.177562075434,24.44755333766687,5.592635012822567,10.555129887823801,116.94652044277439,1.7221555793166279,72110,1.8854918324844308
19.54464715941209,325.104015431699,17.899345028632567,14.218137638735161,6.927336516947931,62.85768356620796,1.6150733400185107,29215,0.3681207389897405
23.878218092114118,686.3271966860974,20.306908524719518,5.282589390860249,8.636207559180825,126.84621283863699,1.1507928158323515,24024,1.502431913385927
-9.170608553607192,69.64114816240574,44.62008475738638,62.58411949823758,8.883565704310397,9.50866182973682,1.8359491109115682,86949,1.7964034740851202
15.60465291496405,174.88143717595938,28.32310670719856,5.450927741371958,6.825861010588706,35.59288742881434,1.9359055853198162,91855,2.2872178965826606
1.3247887598968973,855.7372589057863,30.956152995150497,83.64397373761233,11.593020452691542,144.4871419991378,1.1369651238092948,94982,5.268782074246184
22.258639520472492,227.1795570235149,41.20855586211646,51.19386306819278,9.332844814970223,40.58369416390315,1.4882411294334306,55483,0.9985307206076328
-1.2816785497504277,837.0411252429401,44.86706701472063,52.70076245815337,12.338310253249277,141.4329645541917,1.2588887419705044,88157,0.783369544343274
24.546886905123294,279.27608845441046,32.48143348034044,56.15945077121942,7.903570278967516,49.78020917931269,1.7545233074255646,20511,2.367801729087898
9.336767315026869,642.8819100587076,39.374214631325145,17.081370630621073,11.155307622805909,116.25782742030032,1.7216296360047,29923,2.2292844000704073
36.836499436836725,694.150573509831,24.808230730100256,19.769030311448756,8.722671135413968,122.4404572785509,1.1408851205703987,20558,0.5039200418651499
-3.1239527927003374,512.654753145053,24.172318723418734,31.88173228730047,8.546446424147076,87.32491612686414,1.8770272712616372,10526,0.7709413563881737
7.053317552512926,305.31067669673126,27.081111629836805,59.34964158218514,8.0149685854914,54.78971662806285,1.1809730639780023,11753,3.226852995234834
-4.326323937970546,212.64437637109612,35.17521788020947,21.011777594021453,9.376102245290879,35.53528490609365,1.7972590256481076,36248,1.416344028618802
36.23468091392814,33.18935456242622,35.46575067765296,11.633172713326124,7.1959021935099665,15.598025742934265,1.4569803596280049,24656,2.3832577964326838
33.86696766904905,303.9464012407238,24.457183039483525,97.01168864184322,8.023347390035855,55.62209852492324,1.3282722935581512,33266,7.255450560235971
2.8970813857577795,653.162790531283,18.99629772409886,2.1981814809622913,9.249027638880344,112.25418835109531,1.1582392626742135,74555,1.679811624313657
22.999202301708955,938.3048184484827,33.97188769396526,80.26974053360216,10.13641971598581,162.67376137690874,1.1676142561466294,72995,4.629785283963691
30.86111001006079,871.204482263052,18.849775865662934,78.8035149575022,8.870267023801107,159.6045779200434,1.6618905547009004,85756,5.995373909183927
17.760040579973115,766.0647765353026,32.3547752468799,29.7214113845096,11.01278967383188,136.9365378787925,1.5504303879471206,93574,0.26333638623703015
16.482528917800323,788.4473432532986,35.80266384168927,13.56266160073134,10.936811048580395,142.5521748257523,1.1220854216512328,88277,2.224000224095793
2.0926145450225846,664.9849034759952,36.01834489183355,14.562864670542341,10.674693373917977,108.90429563367628,1.1126978604383253,80377,2.1455480221291214
-5.344861609705039,260.286857566003,37.6041633197879,69.74316172371925,10.408317490020625,40.870779367795436,1.0723105747727915,75402,3.213899840393135
34.860787897666334,907.1950307058298,41.18578264696994,64.28065910861737,11.207530483668979,159.19536230283782,1.7437673473735442,64176,2.309487646164743
35.02090285816652,670.7323119058341,29.998769758943652,78.27456742513867,8.262171523661285,117.1908465544884,1.711882085229289,51733,4.827579766619502
21.655072863663396,560.4406309804399,36.907475685887135,93.74811723991047,9.852973023614652,97.67883132778059,1.0584309908545753,24418,5.684064155402334
6.951489552435035,110.98946921348107,33.5751820609751,69.1927363266592,8.8141489165058,22.25481219855613,1.560270075596973,47185,3.5617554265684097
7.460478730633046,447.0555438064254,20.599198193930476,15.585153655144346,9.034892772056256,75.02624177648362,1.0846761552426898,51745,0.5014044538786133
26.297783943511966,460.3582712019263,15.770689346082245,24.344261676541066,7.021699811232521,84.39943086616141,1.9037457706089418,63787,0.8573572330458823
34.85551299762886,864.5636095226699,23.536241570308015,84.21937308731145,8.721624475975759,158.87076275795852,1.9071174191801323,90123,6.068313151700344
34.354321213255865,546.6482201877885,28.291011190128582,20.93060758342086,8.869753634975009,102.76927051446366,1.69823298981313,62035,0.7360403606707724
28.99377729288119,380.40054897040966,33.51317833285969,7.252231695448142,7.803646449642209,70.28295280139264,1.9261889214394499,97804,2.6260946637411546
22.101582307714388,976.8003285106594,40.498779915096165,70.32800540422505,11.930633824818587,169.86410916670752,1.8114530304136904,75984,2.9829225489128888
